 TIME                    	E_net                    	
  +7.8660000000000000E+03	  -6.1638695174908054E-01	
  +7.8670000000000000E+03	  -6.1641035270014211E-01	
  +7.8680000000000000E+03	  -6.1641762977152892E-01	
  +7.8690000000000000E+03	  -6.1638686002514775E-01	
  +7.8700000000000000E+03	  -6.1632586767337438E-01	
  +7.8710000000000000E+03	  -6.1625537515337003E-01	
  +7.8720000000000000E+03	  -6.1618491671694364E-01	
  +7.8730000000000000E+03	  -6.1611844635030710E-01	
  +7.8740000000000000E+03	  -8.6962868042027908E-01	
  +7.8750000000000000E+03	  -6.1814009678467674E-01	
  +7.8760000000000000E+03	  -6.1650747350565527E-01	
  +7.8770000000000000E+03	  -6.1646012423987562E-01	
  +7.8780000000000000E+03	  -6.1602240485165927E-01	
  +7.8790000000000000E+03	  -6.1582547847786984E-01	
  +7.8800000000000000E+03	  -1.1911269078061706E+00	
  +7.8810000000000000E+03	  -1.5654830009742950E+00	
  +7.8820000000000000E+03	  +5.3432297327610584E+01	
  +7.8830000000000000E+03	  +1.1038677357595283E+02	
  +7.8840000000000000E+03	  +1.1001350302246546E+02	
  +7.8850000000000000E+03	  +1.0978615073450089E+02	
  +7.8860000000000000E+03	  +1.0957329272415126E+02	
  +7.8870000000000000E+03	  +1.0898791317197472E+02	
  +7.8880000000000000E+03	  +1.0889317581052981E+02	
  +7.8890000000000000E+03	  +4.4716758704359144E+01	
  +7.8900000000000000E+03	  -6.1638873780430470E-01	
  +7.8910000000000000E+03	  -6.1641097168303860E-01	
  +7.8920000000000000E+03	  -6.1642030868205078E-01	
  +7.8930000000000000E+03	  -6.1639771560804690E-01	
  +7.8940000000000000E+03	  -6.1633872148564184E-01	
  +7.8950000000000000E+03	  -6.1626714332045873E-01	
  +7.8960000000000000E+03	  -6.1619445690807628E-01	
  +7.8970000000000000E+03	  -6.1612547214488533E-01	
  +7.8980000000000000E+03	  -6.1606188101587311E-01	
  +7.8990000000000000E+03	  -6.1600399476897771E-01	
  +7.9000000000000000E+03	  -6.1595153766694444E-01	
  +7.9010000000000000E+03	  -6.1590403242044622E-01	
  +7.9020000000000000E+03	  -6.1586095415729436E-01	
  +7.9030000000000000E+03	  -6.1582181722774387E-01	
  +7.9040000000000000E+03	  -6.1578618716788303E-01	
  +7.9050000000000000E+03	  -1.3071563851403385E+00	
  +7.9060000000000000E+03	  +3.6718236894256037E+01	
  +7.9070000000000000E+03	  +1.1019275997008971E+02	
  +7.9080000000000000E+03	  +1.1045532097128573E+02	
  +7.9090000000000000E+03	  +1.1029484417833829E+02	
  +7.9100000000000000E+03	  +1.0992153098692609E+02	
  +7.9110000000000000E+03	  +1.0894213754235768E+02	
  +7.9120000000000000E+03	  +1.0835481290405198E+02	
  +7.9130000000000000E+03	  +8.0140668733840869E+01	
  +7.9140000000000000E+03	  -6.1639728210243416E-01	
  +7.9150000000000000E+03	  -6.1641741166438513E-01	
  +7.9160000000000000E+03	  -6.1642632412748710E-01	
  +7.9170000000000000E+03	  -6.1640569698784775E-01	
  +7.9180000000000000E+03	  -6.1634833621791718E-01	
  +7.9190000000000000E+03	  -6.1627803913621171E-01	
  +7.9200000000000000E+03	  -6.1620616480783819E-01	
  +7.9210000000000000E+03	  -6.1613753551640515E-01	
  +7.9220000000000000E+03	  -6.1607389872615448E-01	
  +7.9230000000000000E+03	  -6.1601571116528364E-01	
  +7.9240000000000000E+03	  -6.1596282115515932E-01	
  +7.9250000000000000E+03	  -6.1591484477211167E-01	
  +7.9260000000000000E+03	  -6.1587132331024486E-01	
  +7.9270000000000000E+03	  -6.1583178694180885E-01	
  +7.9280000000000000E+03	  -6.1579579042176247E-01	
  +7.9290000000000000E+03	  -1.1046748678176377E+00	
  +7.9300000000000000E+03	  +4.0643131772233829E+01	
  +7.9310000000000000E+03	  +1.0012238386041294E+02	
  +7.9320000000000000E+03	  +9.1657964274836431E+01	
  +7.9330000000000000E+03	  +8.8393045037909673E+01	
  +7.9340000000000000E+03	  +8.4706562485504492E+01	
  +7.9350000000000000E+03	  +9.2097255808095952E+01	
  +7.9360000000000000E+03	  +8.8542779939660392E+01	
  +7.9370000000000000E+03	  -2.0987709529605123E+00	
  +7.9380000000000000E+03	  -6.1640171688699885E-01	
  +7.9390000000000000E+03	  -6.1642115524057284E-01	
  +7.9400000000000000E+03	  -6.1642468255786409E-01	
  +7.9410000000000000E+03	  -1.0272454592607265E+00	
  +7.9420000000000000E+03	  -6.1994213859561986E-01	
  +7.9430000000000000E+03	  -6.1950516124549859E-01	
  +7.9440000000000000E+03	  -6.1737484938650566E-01	
  +7.9450000000000000E+03	  -6.1611720879280840E-01	
  +7.9460000000000000E+03	  -1.1823757661374219E+00	
  +7.9470000000000000E+03	  -6.1698381150132120E-01	
  +7.9480000000000000E+03	  -6.1769241083874138E-01	
  +7.9490000000000000E+03	  -6.1764691887038059E-01	
  +7.9500000000000000E+03	  -6.1617920468404552E-01	
  +7.9510000000000000E+03	  -6.1582250543594874E-01	
  +7.9520000000000000E+03	  -1.1836911011690097E+00	
  +7.9530000000000000E+03	  -1.3944146718087158E+00	
  +7.9540000000000000E+03	  +5.2773267255584450E+01	
  +7.9550000000000000E+03	  +1.0990780297366203E+02	
  +7.9560000000000000E+03	  +1.0928904026697468E+02	
  +7.9570000000000000E+03	  +1.0198610870351622E+02	
  +7.9580000000000000E+03	  +1.0562472818976535E+02	
  +7.9590000000000000E+03	  +1.0807640522434586E+02	
  +7.9600000000000000E+03	  +1.0765990527265237E+02	
  +7.9610000000000000E+03	  +3.4163718939298747E+01	
  +7.9620000000000000E+03	  -6.1638814614674686E-01	
  +7.9630000000000000E+03	  -6.1641124097674516E-01	
  +7.9640000000000000E+03	  -6.1642247438157172E-01	
  +7.9650000000000000E+03	  -6.1640463491272102E-01	
  +7.9660000000000000E+03	  -6.1634907216748203E-01	
  +7.9670000000000000E+03	  -6.1627977392518474E-01	
  +7.9680000000000000E+03	  -6.1620843599014929E-01	
  +7.9690000000000000E+03	  -6.1614005833339258E-01	
  +7.9700000000000000E+03	  -6.1607650969994399E-01	
  +7.9710000000000000E+03	  -6.1601830030343774E-01	
  +7.9720000000000000E+03	  -6.1596531095631157E-01	
  +7.9730000000000000E+03	  -6.1591717762568343E-01	
  +7.9740000000000000E+03	  -6.1587347906994860E-01	
  +7.9750000000000000E+03	  -6.1583379052956844E-01	
  +7.9760000000000000E+03	  -1.0912032177439630E+00	
  +7.9770000000000000E+03	  -1.0674863353030966E+00	
  +7.9780000000000000E+03	  +4.0309784712271224E+01	
  +7.9790000000000000E+03	  +9.9187286489957700E+01	
  +7.9800000000000000E+03	  +8.9505382394811008E+01	
  +7.9810000000000000E+03	  +8.5388738635496026E+01	
  +7.9820000000000000E+03	  +8.9650377827440522E+01	
  +7.9830000000000000E+03	  +9.3963488598761856E+01	
  +7.9840000000000000E+03	  +9.7563109094019069E+01	
  +7.9850000000000000E+03	  -3.2185808001905993E+00	
  +7.9860000000000000E+03	  -6.1640759307587445E-01	
  +7.9870000000000000E+03	  -6.1642419101515711E-01	
  +7.9880000000000000E+03	  -6.1642477529529593E-01	
  +7.9890000000000000E+03	  -6.1638619898312474E-01	
  +7.9900000000000000E+03	  -6.1632224385789125E-01	
  +7.9910000000000000E+03	  -8.6533740072165954E-01	
  +7.9920000000000000E+03	  -6.1766872994451394E-01	
  +7.9930000000000000E+03	  -6.1730312087560180E-01	
  +7.9940000000000000E+03	  -6.1724156665596952E-01	
  +7.9950000000000000E+03	  -6.1607675526328487E-01	
  +7.9960000000000000E+03	  -6.1594566338739098E-01	
  +7.9970000000000000E+03	  -1.1751723427215275E+00	
  +7.9980000000000000E+03	  -6.1587909557596743E-01	
  +7.9990000000000000E+03	  -6.1581966749949912E-01	
  +8.0000000000000000E+03	  -6.1578507913816383E-01	
  +8.0010000000000000E+03	  -8.1402787098405172E-01	
  +8.0020000000000000E+03	  -1.4094409087807032E+00	
  +8.0030000000000000E+03	  +5.7086225342376729E+00	
  +8.0040000000000000E+03	  +3.2097174922643092E+01	
  +8.0050000000000000E+03	  +3.3389528147418879E+01	
  +8.0060000000000000E+03	  +2.9174660881627670E+01	
  +8.0070000000000000E+03	  +4.2517797820974991E+01	
  +8.0080000000000000E+03	  +6.8598782699563316E+01	
  +8.0090000000000000E+03	  -1.0163419004289016E+00	
  +8.0100000000000000E+03	  -6.1638872609757256E-01	
  +8.0110000000000000E+03	  -6.1641165439939827E-01	
  +8.0120000000000000E+03	  -6.1641736756008370E-01	
  +8.0130000000000000E+03	  -9.5047631071417538E-01	
  +8.0140000000000000E+03	  -6.1892390453835766E-01	
  +8.0150000000000000E+03	  -6.1783700410931441E-01	
  +8.0160000000000000E+03	  -6.1697345734365083E-01	
  +8.0170000000000000E+03	  -6.1611409600725753E-01	
  +8.0180000000000000E+03	  -6.1605202149011429E-01	
  +8.0190000000000000E+03	  -1.1756565464531163E+00	
  +8.0200000000000000E+03	  -6.1677381055663527E-01	
  +8.0210000000000000E+03	  -6.1645426488291055E-01	
  +8.0220000000000000E+03	  -6.1641207265516040E-01	
  +8.0230000000000000E+03	  -6.1629471213723097E-01	
  +8.0240000000000000E+03	  -6.1618068928888781E-01	
  +8.0250000000000000E+03	  -1.2714945644917772E+00	
  +8.0260000000000000E+03	  +5.0298279273961285E+01	
  +8.0270000000000000E+03	  +1.0385852759236990E+02	
  +8.0280000000000000E+03	  +9.2316605191034412E+01	
  +8.0290000000000000E+03	  +9.0984925106891410E+01	
  +8.0300000000000000E+03	  +9.8905502654603467E+01	
  +8.0310000000000000E+03	  +1.0706043642232119E+02	
  +8.0320000000000000E+03	  +1.0665870553490639E+02	
  +8.0330000000000000E+03	  +3.2476136727405596E+01	
  +8.0340000000000000E+03	  -6.1638372495422022E-01	
  +8.0350000000000000E+03	  -6.1640807772530615E-01	
  +8.0360000000000000E+03	  -6.1641929074713442E-01	
  +8.0370000000000000E+03	  -6.1639882561692549E-01	
  +8.0380000000000000E+03	  -6.1634168386845190E-01	
  +8.0390000000000000E+03	  -6.1627167175332620E-01	
  +8.0400000000000000E+03	  -6.1620017483401546E-01	
  +8.0410000000000000E+03	  -6.1613200455279982E-01	
  +8.0420000000000000E+03	  -6.1606889533304821E-01	
  +8.0430000000000000E+03	  -6.1601124202312407E-01	
  +8.0440000000000000E+03	  -6.1595885111484128E-01	
  +8.0450000000000000E+03	  -6.1591131084828088E-01	
  +8.0460000000000000E+03	  -7.2132877658265393E-01	
  +8.0470000000000000E+03	  -6.1582899901308708E-01	
  +8.0480000000000000E+03	  -1.1786162072240389E+00	
  +8.0490000000000000E+03	  -1.4057978433573135E+00	
  +8.0500000000000000E+03	  +5.1513945381197587E+01	
  +8.0510000000000000E+03	  +1.0549780057846264E+02	
  +8.0520000000000000E+03	  +9.5852295686740305E+01	
  +8.0530000000000000E+03	  +8.3981029230812837E+01	
  +8.0540000000000000E+03	  +8.1487247307921450E+01	
  +8.0550000000000000E+03	  +8.8010608679931806E+01	
  +8.0560000000000000E+03	  +6.7235783856559266E+01	
  +8.0570000000000000E+03	  -8.1637073695619533E-01	
  +8.0580000000000000E+03	  -6.1916924215295188E-01	
  +8.0590000000000000E+03	  -6.2077257839769684E-01	
  +8.0600000000000000E+03	  -6.2076645771138816E-01	
  +8.0610000000000000E+03	  -6.1960630853543708E-01	
  +8.0620000000000000E+03	  -6.1834911747894306E-01	
  +8.0630000000000000E+03	  -6.1827644416783500E-01	
  +8.0640000000000000E+03	  -6.1804971842205669E-01	
  +8.0650000000000000E+03	  -6.1790667747891992E-01	
  +8.0660000000000000E+03	  -6.1784823019831192E-01	
  +8.0670000000000000E+03	  -6.1613228111247387E-01	
  +8.0680000000000000E+03	  -6.1592296811023739E-01	
  +8.0690000000000000E+03	  -1.1755402712197442E+00	
  +8.0700000000000000E+03	  -6.1649943833070509E-01	
  +8.0710000000000000E+03	  -6.1699164104636639E-01	
  +8.0720000000000000E+03	  -6.1695946064733542E-01	
  +8.0730000000000000E+03	  -8.1390207283783156E-01	
  +8.0740000000000000E+03	  -1.3696653447211347E+00	
  +8.0750000000000000E+03	  -2.3938782290491742E+00	
  +8.0760000000000000E+03	  +2.7682504385771892E+01	
  +8.0770000000000000E+03	  +5.0374775090622990E+01	
  +8.0780000000000000E+03	  +5.3629992424490013E+01	
  +8.0790000000000000E+03	  +6.1582168096986152E+01	
  +8.0800000000000000E+03	  +5.3712716627867287E+01	
  +8.0810000000000000E+03	  -1.5044521192400923E+01	
  +8.0820000000000000E+03	  -6.1638311147696789E-01	
  +8.0830000000000000E+03	  -6.1640757873242225E-01	
  +8.0840000000000000E+03	  -6.1640806699911466E-01	
  +8.0850000000000000E+03	  -6.1636048826370637E-01	
  +8.0860000000000000E+03	  -6.1629443678660634E-01	
  +8.0870000000000000E+03	  -6.1622437494253879E-01	
  +8.0880000000000000E+03	  -6.1615654463232805E-01	
  +8.0890000000000000E+03	  -6.1609331049389915E-01	
  +8.0900000000000000E+03	  -6.1603532133705141E-01	
  +8.0910000000000000E+03	  -6.1598243608270775E-01	
  +8.0920000000000000E+03	  -6.1593426125701201E-01	
  +8.0930000000000000E+03	  -6.1589034757480066E-01	
  +8.0940000000000000E+03	  -6.1585027159769412E-01	
  +8.0950000000000000E+03	  -6.1581367033999113E-01	
  +8.0960000000000000E+03	  -6.1578023461886611E-01	
  +8.0970000000000000E+03	  -8.3409588082581576E-01	
  +8.0980000000000000E+03	  +7.9221206150215302E+00	
  +8.0990000000000000E+03	  +5.6414101167489314E+01	
  +8.1000000000000000E+03	  +3.5324589587840748E+01	
  +8.1010000000000000E+03	  +5.0825216181280830E+01	
  +8.1020000000000000E+03	  -8.3759101886933085E-01	
  +8.1030000000000000E+03	  +4.7025003371334606E+01	
  +8.1040000000000000E+03	  +4.6964421541734978E+01	
  +8.1050000000000000E+03	  -1.0937537873284908E+00	
  +8.1060000000000000E+03	  -6.1798530733420276E-01	
  +8.1070000000000000E+03	  -6.1847303913845986E-01	
  +8.1080000000000000E+03	  -6.1847259567516411E-01	
  +8.1090000000000000E+03	  -6.1810802299403778E-01	
  +8.1100000000000000E+03	  -6.1780399688670729E-01	
  +8.1110000000000000E+03	  -6.1773345696966819E-01	
  +8.1120000000000000E+03	  -6.1671506731290981E-01	
  +8.1130000000000000E+03	  -6.1609479472559292E-01	
  +8.1140000000000000E+03	  -1.1711833795583981E+00	
  +8.1150000000000000E+03	  -6.1663486945018897E-01	
  +8.1160000000000000E+03	  -6.1593491694982316E-01	
  +8.1170000000000000E+03	  -6.1588982376590784E-01	
  +8.1180000000000000E+03	  -6.1584973469225612E-01	
  +8.1190000000000000E+03	  -1.1704052901472370E+00	
  +8.1200000000000000E+03	  -6.1627302996559097E-01	
  +8.1210000000000000E+03	  -8.1374882808879401E-01	
  +8.1220000000000000E+03	  -1.3631985026107794E+00	
  +8.1230000000000000E+03	  -8.1376158982757074E-01	
  +8.1240000000000000E+03	  -1.3591427696786975E+00	
  +8.1250000000000000E+03	  -8.1381213400942543E-01	
  +8.1260000000000000E+03	  -1.3588352004992141E+00	
  +8.1270000000000000E+03	  -8.1428967051413359E-01	
  +8.1280000000000000E+03	  -8.1403056933865470E-01	
  +8.1290000000000000E+03	  -8.1401006622261352E-01	
  +8.1300000000000000E+03	  -6.1654147765470968E-01	
  +8.1310000000000000E+03	  -6.1691436233537456E-01	
  +8.1320000000000000E+03	  -6.1689131532332731E-01	
  +8.1330000000000000E+03	  -6.1647257369730413E-01	
  +8.1340000000000000E+03	  -6.1589606819601206E-01	
  +8.1350000000000000E+03	  -6.1587510116342548E-01	
  +8.1360000000000000E+03	  -6.1593569468511000E-01	
  +8.1370000000000000E+03	  -6.1591875636225235E-01	
  +8.1380000000000000E+03	  -6.1590312450054396E-01	
  +8.1390000000000000E+03	  -6.1588879196592794E-01	
  +8.1400000000000000E+03	  -6.1579649504692113E-01	
  +8.1410000000000000E+03	  -6.1578440694225434E-01	
  +8.1420000000000000E+03	  -6.1601109975204738E-01	
  +8.1430000000000000E+03	  -6.1608082439366141E-01	
  +8.1440000000000000E+03	  -6.1607204352494038E-01	
  +8.1450000000000000E+03	  -1.0403241599049469E+00	
  +8.1460000000000000E+03	  +3.0703752806498233E+01	
  +8.1470000000000000E+03	  +9.9959837183198047E+01	
  +8.1480000000000000E+03	  +8.6474906559465197E+01	
  +8.1490000000000000E+03	  +7.9263084914208463E+01	
  +8.1500000000000000E+03	  +9.0469641074808550E+01	
  +8.1510000000000000E+03	  +7.0166718286182245E+01	
  +8.1520000000000000E+03	  +4.6163318019301649E+01	
  +8.1530000000000000E+03	  -8.1494484115443799E-01	
  +8.1540000000000000E+03	  -6.1757691962797645E-01	
  +8.1550000000000000E+03	  -6.1823173762119776E-01	
  +8.1560000000000000E+03	  -6.1822533292891901E-01	
  +8.1570000000000000E+03	  -6.1761952124792718E-01	
  +8.1580000000000000E+03	  -6.1715457559685605E-01	
  +8.1590000000000000E+03	  -6.1708254836465437E-01	
  +8.1600000000000000E+03	  -6.1701372551424449E-01	
  +8.1610000000000000E+03	  -6.1694975017858789E-01	
  +8.1620000000000000E+03	  -6.1689121071474862E-01	
  +8.1630000000000000E+03	  -6.1644214036719447E-01	
  +8.1640000000000000E+03	  -6.1591834210321772E-01	
  +8.1650000000000000E+03	  -6.1587412017639265E-01	
  +8.1660000000000000E+03	  -6.1599308998951841E-01	
  +8.1670000000000000E+03	  -6.1603676254007944E-01	
  +8.1680000000000000E+03	  -6.1600430742945100E-01	
  +8.1690000000000000E+03	  -8.1385094663987045E-01	
  +8.1700000000000000E+03	  -1.3787398131422144E+00	
  +8.1710000000000000E+03	  -3.0112811732433418E+00	
  +8.1720000000000000E+03	  +1.0397589888353849E+01	
  +8.1730000000000000E+03	  -1.0154898390883540E+00	
  +8.1740000000000000E+03	  +8.6242429299475685E+00	
  +8.1750000000000000E+03	  +5.8826813201722082E+01	
  +8.1760000000000000E+03	  +3.0728479494658700E+01	
  +8.1770000000000000E+03	  -8.1436609939117466E-01	
  +8.1780000000000000E+03	  -6.1638501030938919E-01	
  +8.1790000000000000E+03	  -6.1640467945972344E-01	
  +8.1800000000000000E+03	  -6.1639205022272459E-01	
  +8.1810000000000000E+03	  -6.1633906447744402E-01	
  +8.1820000000000000E+03	  -6.1627124437320380E-01	
  +8.1830000000000000E+03	  -6.1620095023576149E-01	
  +8.1840000000000000E+03	  -6.1613366185858109E-01	
  +8.1850000000000000E+03	  -1.0608429000506576E+00	
  +8.1860000000000000E+03	  -6.1666542249170841E-01	
  +8.1870000000000000E+03	  -6.1683645407352072E-01	
  +8.1880000000000000E+03	  -6.1766177195688776E-01	
  +8.1890000000000000E+03	  -6.1762114037510918E-01	
  +8.1900000000000000E+03	  -6.1687007935834481E-01	
  +8.1910000000000000E+03	  -6.1612109856796615E-01	
  +8.1920000000000000E+03	  -6.1608763115199117E-01	
  +8.1930000000000000E+03	  -1.1101117214129010E+00	
  +8.1940000000000000E+03	  +4.6195694673759739E+01	
  +8.1950000000000000E+03	  +1.0677931991625279E+02	
  +8.1960000000000000E+03	  +9.5475008861356571E+01	
  +8.1970000000000000E+03	  +9.2715528608388894E+01	
  +8.1980000000000000E+03	  +1.0053520167981740E+02	
  +8.1990000000000000E+03	  +1.0875387354447483E+02	
  +8.2000000000000000E+03	  +1.0847005959287908E+02	
  +8.2010000000000000E+03	  +2.8970507006735733E+01	
  +8.2020000000000000E+03	  -6.1637859560394592E-01	
  +8.2030000000000000E+03	  -6.1640496518756860E-01	
  +8.2040000000000000E+03	  -6.1641796723802578E-01	
  +8.2050000000000000E+03	  -6.1639859575659417E-01	
  +8.2060000000000000E+03	  -6.1634235195394005E-01	
  +8.2070000000000000E+03	  -6.1627314331906269E-01	
  +8.2080000000000000E+03	  -6.1620219439939850E-01	
  +8.2090000000000000E+03	  -6.1613434476494888E-01	
  +8.2100000000000000E+03	  -6.1607137600434103E-01	
  +8.2110000000000000E+03	  -6.1601373799814019E-01	
  +8.2120000000000000E+03	  -6.1596126707825349E-01	
  +8.2130000000000000E+03	  -1.1507087357693970E+00	
  +8.2140000000000000E+03	  -6.1720557829976286E-01	
  +8.2150000000000000E+03	  -6.1583280239118621E-01	
  +8.2160000000000000E+03	  -6.1579514175051109E-01	
  +8.2170000000000000E+03	  -1.0859267350357449E+00	
