 TIME                    	T_amb_C                  	wind_speed_out           	DNI                      	Power_in_Collector       	Power_out_col            	Power_in_Receiver        	Power_out_Rec            	P_out_SE                 	Net_Dish_Field_Power     	Net_system_efficiency    	phi_shade                	Collector_Losses         	eta_Collector            	P_Rec_losses             	eta_Receiver             	T_heater_head_operate    	Stirling_Engine_Losses   	Stirling_Engine_Eff      	engine_pressure          	P_parasitic              	T_compression_C          	temp_into_radiator       	temp_out_of_radiator     	
  +2.8120000000000000E+03	  +1.4199999999999989E+01	  +4.6000000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.6081049672539612E-04	  +1.4205346200670022E+01	  +1.4205850638907236E+01	  +1.4205345692429603E+01	
  +2.8130000000000000E+03	  +1.3250000000000000E+01	  +4.6000000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.6300243098478540E-04	  +1.3255327438029610E+01	  +1.3255832457855206E+01	  +1.3255326925770078E+01	
  +2.8140000000000000E+03	  +1.3550000000000011E+01	  +4.5000000000000000E+00	  +3.4000000000000000E+01	  +1.1927200000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2172946468988748E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0148112788221417E+00	  +1.3555330250322925E+01	  +1.3555835271243154E+01	  +1.3555329739158026E+01	
  +2.8150000000000000E+03	  +1.5000000000000000E+01	  +4.3500000000000005E+00	  +4.8300000000000000E+02	  +1.6943639999999999E+02	  +6.6444621553291171E+01	  +6.6112398445524718E+01	  +3.6405540553848589E+01	  +9.0994649433459340E+00	  +7.7484496529824476E+00	  +4.5730726403259384E-02	  +4.1718171307867863E-01	  +1.0299177844670882E+02	  +3.9215080936818092E-01	  +2.9706857891676130E+01	  +5.5066131602503410E-01	  +9.7300000000000000E+02	  +6.8265189026256632E+00	  +2.4994725538786708E-01	  +2.7972304521330670E+06	  +1.3510152903634862E+00	  +2.0677725613392965E+01	  +2.2543977193804380E+01	  +1.9128035392617335E+01	
  +2.8160000000000000E+03	  +1.6449999999999989E+01	  +4.2000000000000002E+00	  +7.4000000000000000E+02	  +2.5959199999999998E+02	  +1.6566258456462060E+02	  +1.6483427164179750E+02	  +1.3604891735208292E+02	  +4.3455707534480801E+01	  +4.1572055643238244E+01	  +1.6014382429671367E-01	  +6.7889916519007487E-01	  +9.3929415435379383E+01	  +6.3816521429533479E-01	  +2.8785354289714583E+01	  +8.2536790235943536E-01	  +9.7300000000000000E+02	  +2.3148302454400529E+01	  +3.1941237298304637E-01	  +8.6502824052613527E+06	  +1.8836518912425586E+00	  +3.9857821752839754E+01	  +3.8765714885173452E+01	  +2.7377389060656128E+01	
  +2.8170000000000000E+03	  +1.8850000000000023E+01	  +4.0000000000000000E+00	  +8.3400000000000000E+02	  +2.9256720000000001E+02	  +2.7340420825075427E+02	  +2.7203718720950047E+02	  +2.4485083337495396E+02	  +7.8872054846780202E+01	  +7.6447172691300139E+01	  +2.6129782381910288E-01	  +9.9414951741785040E-01	  +1.9162991749245748E+01	  +9.3450054509512359E-01	  +2.7186353834546519E+01	  +9.0006383144362045E-01	  +9.7300000000000000E+02	  +4.1494694632043441E+01	  +3.2212287684849522E-01	  +1.5041306952444799E+07	  +2.4248821554800695E+00	  +6.2409539131822896E+01	  +5.6649404954923284E+01	  +3.6584172397878774E+01	
  +2.8180000000000000E+03	  +2.2199999999999989E+01	  +3.8500000000000001E+00	  +8.6700000000000011E+02	  +3.0414360000000005E+02	  +2.8589498367400807E+02	  +2.8446550875563804E+02	  +2.5947824525863587E+02	  +8.3026191907483209E+01	  +8.0620860659114598E+01	  +2.6507498644887345E-01	  +9.9999999885974922E-01	  +1.8248616325991975E+01	  +9.3999999769190623E-01	  +2.4987263497002196E+01	  +9.1216065535969415E-01	  +9.7300000000000000E+02	  +4.4113013337788161E+01	  +3.1997361406327784E-01	  +1.5900521126492273E+07	  +2.4053312483686060E+00	  +6.8902635541882489E+01	  +6.2448805173292726E+01	  +4.1230374174363021E+01	
  +2.8190000000000000E+03	  +2.5550000000000011E+01	  +3.7000000000000002E+00	  +8.8300000000000000E+02	  +3.0975639999999999E+02	  +2.9117101566799209E+02	  +2.8971516058965216E+02	  +2.6669889321027205E+02	  +8.4663321473668361E+01	  +8.2267800147001850E+01	  +2.6558870175524479E-01	  +9.9999999885974922E-01	  +1.8585384332007891E+01	  +9.3999999771430753E-01	  +2.3016267379380125E+01	  +9.2055552874500013E-01	  +9.7300000000000000E+02	  +4.5508892934150921E+01	  +3.1744909194522936E-01	  +1.6324661987171385E+07	  +2.3955213266665076E+00	  +7.3970885637272090E+01	  +6.7148615737706450E+01	  +4.5351664324114438E+01	
  +2.8200000000000000E+03	  +2.7550000000000011E+01	  +4.2000000000000002E+00	  +8.2000000000000000E+02	  +2.8765600000000001E+02	  +2.7039663969168009E+02	  +2.6904465649322168E+02	  +2.4480455776730656E+02	  +7.7122478130899523E+01	  +7.4738484303506397E+01	  +2.5981896533746435E-01	  +9.9999999885974922E-01	  +1.7259360308319913E+01	  +9.3999999762104780E-01	  +2.4240098725915132E+01	  +9.0990306439895030E-01	  +9.7300000000000000E+02	  +4.1920519909101756E+01	  +3.1503693735533472E-01	  +1.5038588723251589E+07	  +2.3839938273931227E+00	  +7.1810216888782065E+01	  +6.5956510967173244E+01	  +4.5861411295235257E+01	
  +2.8210000000000000E+03	  +2.8300000000000011E+01	  +5.4000000000000004E+00	  +5.0000000000000000E+02	  +1.7540000000000001E+02	  +1.6487599981200000E+02	  +1.6405161981294000E+02	  +1.3459013461840334E+02	  +4.1917750237799567E+01	  +3.9532316412938222E+01	  +2.2538378793570621E-01	  +9.9999999885974922E-01	  +1.0524000188000002E+01	  +9.3999999678449253E-01	  +2.9461485194536667E+01	  +8.2041332139057521E-01	  +9.7300000000000000E+02	  +2.3168096095150943E+01	  +3.1144742038783957E-01	  +8.5645935074850135E+06	  +2.3854338248613449E+00	  +5.0720026905804389E+01	  +4.9660383059466938E+01	  +3.8384447599223165E+01	
  +2.8220000000000000E+03	  +2.9050000000000011E+01	  +6.6000000000000005E+00	  +5.7100000000000000E+02	  +2.0030679999999998E+02	  +1.8828839178530404E+02	  +1.8734694982637751E+02	  +1.4987927082424414E+02	  +4.6617147259931762E+01	  +4.4238975980568142E+01	  +2.2085608662179168E-01	  +9.9999999885974922E-01	  +1.2018408214695938E+01	  +9.3999999705104398E-01	  +3.7467679002133352E+01	  +8.0000913088331604E-01	  +9.7300000000000000E+02	  +2.5815530891078097E+01	  +3.1103131875623558E-01	  +9.4626773682161029E+06	  +2.3781712793636189E+00	  +5.4539987083188237E+01	  +5.2848918220735072E+01	  +4.0319733701977157E+01	
  +2.8230000000000000E+03	  +2.9300000000000011E+01	  +7.0500000000000007E+00	  +7.2500000000000000E+02	  +2.5433000000000001E+02	  +2.3907019972740002E+02	  +2.3787484872876303E+02	  +1.9593468112960835E+02	  +6.0820543189916918E+01	  +5.8449780657973093E+01	  +2.2981866334596918E-01	  +9.9999999885974922E-01	  +1.5259800272599989E+01	  +9.3999999744977003E-01	  +4.1940167599154677E+01	  +8.2368809416899624E-01	  +9.7300000000000000E+02	  +3.3778534484922858E+01	  +3.1041234169484899E-01	  +1.2167972169553198E+07	  +2.3707625319438259E+00	  +6.4057009143647974E+01	  +6.0367773546261787E+01	  +4.4091874245817223E+01	
  +2.8240000000000000E+03	  +2.9149999999999977E+01	  +6.7000000000000002E+00	  +5.7000000000000000E+02	  +1.9995599999999999E+02	  +1.8795863978567999E+02	  +1.8701884658675158E+02	  +1.4641497909944749E+02	  +4.5512750214212133E+01	  +4.3135783961832352E+01	  +2.1572637956952179E-01	  +9.9999999885974922E-01	  +1.1997360214319997E+01	  +9.3999999704775050E-01	  +4.0603867487304086E+01	  +7.8288889841043419E-01	  +9.7300000000000000E+02	  +2.5225557221308840E+01	  +3.1084763657996856E-01	  +9.2591848723015469E+06	  +2.3769662523797783E+00	  +5.3960442456724252E+01	  +5.2411124316262374E+01	  +4.0168274756135986E+01	
  +2.8250000000000000E+03	  +2.9000000000000000E+01	  +6.3500000000000005E+00	  +3.9900000000000000E+02	  +1.3996920000000000E+02	  +1.2187005166243353E+02	  +1.2126070140412136E+02	  +8.1830316623564698E+01	  +2.4421848886323765E+01	  +2.2035648314397747E+01	  +1.5743212298205936E-01	  +9.2626800131920750E-01	  +1.8099148337566476E+01	  +8.7069191875181651E-01	  +3.9430384780556658E+01	  +6.7482964724836747E-01	  +9.7300000000000000E+02	  +1.4352116934310233E+01	  +2.9844500049382944E-01	  +5.4654817984681912E+06	  +2.3862005719260195E+00	  +4.1387621402173977E+01	  +4.2280111059159992E+01	  +3.5247468073070650E+01	
  +2.8260000000000000E+03	  +2.8250000000000000E+01	  +5.4000000000000004E+00	  +2.7000000000000000E+02	  +9.4716000000000008E+01	  +5.1532816946059562E+01	  +5.1275152861329261E+01	  +1.6792245052762787E+01	  +3.4659770715125000E+00	  +1.6162444707450316E+00	  +1.7064112399831782E-02	  +5.7880554169620124E-01	  +4.3183183053940446E+01	  +5.4407720689670880E-01	  +3.4482907808566473E+01	  +3.2749283004927021E-01	  +9.7300000000000000E+02	  +3.3315669953125719E+00	  +2.0640343562141128E-01	  +1.6451454743992863E+06	  +1.8497326007674684E+00	  +3.0109177389991771E+01	  +3.1520181700007640E+01	  +2.9869239686872675E+01	
  +2.8270000000000000E+03	  +2.6949999999999989E+01	  +3.8500000000000001E+00	  +6.9000000000000000E+01	  +2.4205200000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0400140511841448E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0134279684288474E+00	  +2.6955600920719746E+01	  +2.6956098127169980E+01	  +2.6955600463009318E+01	
  +2.8280000000000000E+03	  +2.5649999999999977E+01	  +2.3000000000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.3548827387564441E-04	  +2.5655571938691651E+01	  +2.5656070220714298E+01	  +2.5655571475769307E+01	
  +2.8290000000000000E+03	  +2.4000000000000000E+01	  +1.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.3901698211018859E-04	  +2.4005539575944340E+01	  +2.4006038397744078E+01	  +2.4005539107053380E+01	
  +2.8300000000000000E+03	  +2.1949999999999989E+01	  +1.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.4380504963538338E-04	  +2.1955496050701868E+01	  +2.1955995966839509E+01	  +2.1955495573908649E+01	
  +2.8310000000000000E+03	  +1.9899999999999977E+01	  +1.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.4866010599133475E-04	  +1.9905452565903204E+01	  +1.9905953590622744E+01	  +1.9905452081063459E+01	
  +2.8320000000000000E+03	  +1.8350000000000023E+01	  +1.8500000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.5210924206092838E-04	  +1.8355421899171347E+01	  +1.8355924048539066E+01	  +1.8355421407893573E+01	
  +2.8330000000000000E+03	  +1.7250000000000000E+01	  +2.5500000000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.5457935282631056E-04	  +1.7255400248200829E+01	  +1.7255902964151971E+01	  +1.7255399752519565E+01	
  +2.8340000000000000E+03	  +1.6149999999999977E+01	  +3.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.5706824770397725E-04	  +1.6155378595692071E+01	  +1.6155881881825678E+01	  +1.6155378095565027E+01	
  +2.8350000000000000E+03	  +1.4949999999999989E+01	  +3.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.5980508177980078E-04	  +1.4955354998552991E+01	  +1.4955858858116699E+01	  +1.4955354493577374E+01	
  +2.8360000000000000E+03	  +1.3649999999999977E+01	  +3.3500000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.6279583005844015E-04	  +1.3655329173433870E+01	  +1.3655834194718409E+01	  +1.3655328662633281E+01	
  +2.8370000000000000E+03	  +1.2350000000000023E+01	  +3.2000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.6581381457359230E-04	  +1.2355303628526940E+01	  +1.2355809233768582E+01	  +1.2355303112397451E+01	
  +2.8380000000000000E+03	  +1.2899999999999977E+01	  +3.0000000000000000E+00	  +3.3000000000000000E+01	  +1.1576400000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2900253392339294E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0148135045935931E+00	  +1.2905311590623114E+01	  +1.2905816609168767E+01	  +1.2905311077083638E+01	
  +2.8390000000000000E+03	  +1.5300000000000011E+01	  +2.8500000000000001E+00	  +4.5500000000000000E+02	  +1.5961400000000000E+02	  +6.3761413473184398E+01	  +6.3442606405818474E+01	  +3.9931831023188451E+01	  +1.0236344642187783E+01	  +8.8853887236252014E+00	  +5.5667978506888378E-02	  +4.2497081038580309E-01	  +9.5852586526815600E+01	  +3.9947256076155829E-01	  +2.3510775382630019E+01	  +6.2941661816339822E-01	  +9.7300000000000000E+02	  +7.4238715952501675E+00	  +2.5634548626678666E-01	  +3.0043647543020900E+06	  +1.3509559185625817E+00	  +2.1648850022413342E+01	  +2.3501485286634136E+01	  +1.9790737185839419E+01	
  +2.8400000000000000E+03	  +1.7699999999999989E+01	  +2.7000000000000002E+00	  +7.9700000000000011E+02	  +2.7958760000000001E+02	  +1.7982907029765067E+02	  +1.7892992494616243E+02	  +1.5599248018470598E+02	  +4.9763446820656277E+01	  +4.7318974689690997E+01	  +1.6924561276294506E-01	  +6.8424894950006854E-01	  +9.9758529702349335E+01	  +6.4319401160986067E-01	  +2.2937444761456462E+01	  +8.7180766371482532E-01	  +9.7300000000000000E+02	  +2.6557258341012428E+01	  +3.1901183159891322E-01	  +9.8217672860496305E+06	  +2.4444721309652802E+00	  +4.3878808631521906E+01	  +4.1964571845201704E+01	  +2.8964136915789254E+01	
  +2.8410000000000000E+03	  +2.0100000000000023E+01	  +2.8500000000000001E+00	  +8.9800000000000000E+02	  +3.1501840000000004E+02	  +2.9485932765527707E+02	  +2.9338503101700070E+02	  +2.7057911643713408E+02	  +8.6909863063978705E+01	  +8.4709996401599383E+01	  +2.6890491600123417E-01	  +9.9575179038267669E-01	  +2.0159072344722972E+01	  +9.3600668177120572E-01	  +2.2805914579866617E+01	  +9.2226626263201694E-01	  +9.7300000000000000E+02	  +4.5917313343288839E+01	  +3.2119944882326645E-01	  +1.6552586299517259E+07	  +2.4177715510076236E+00	  +6.8772012848320571E+01	  +6.1837844554900073E+01	  +3.9777745476692814E+01	
  +2.8420000000000000E+03	  +2.2500000000000000E+01	  +3.3500000000000001E+00	  +9.4700000000000011E+02	  +3.3220760000000001E+02	  +3.1227514364392806E+02	  +3.1071376792570840E+02	  +2.8760095956957599E+02	  +9.1202004696895060E+01	  +8.8790529287036932E+01	  +2.6727422634625447E-01	  +9.9999999885974922E-01	  +1.9932456356071953E+01	  +9.3999999779634202E-01	  +2.3112808356132415E+01	  +9.2561382496605626E-01	  +9.7300000000000000E+02	  +4.9099738718170229E+01	  +3.1711300557591898E-01	  +1.7552449365116894E+07	  +2.4114754098581290E+00	  +7.5004983826539842E+01	  +6.7230030378511913E+01	  +4.3713206517105732E+01	
  +2.8430000000000000E+03	  +2.4899999999999977E+01	  +3.8500000000000001E+00	  +9.7300000000000000E+02	  +3.4132840000000004E+02	  +3.2084869563415202E+02	  +3.1924445215598126E+02	  +2.9539266109814901E+02	  +9.2426672439388909E+01	  +9.0008624279360831E+01	  +2.6370095271536970E-01	  +9.9999999885974922E-01	  +2.0479704365848022E+01	  +9.3999999782658583E-01	  +2.3851791057832280E+01	  +9.2528674729704286E-01	  +9.7300000000000000E+02	  +5.0741497164690024E+01	  +3.1289427467335440E-01	  +1.8010133912905276E+07	  +2.4180481600280825E+00	  +7.9379539359530952E+01	  +7.1182684371092023E+01	  +4.6959359809209218E+01	
