 TIME                    	DNI                      	V_wind                   	T_dry_bulb               	T_wet_bulb               	P_atm                    	RelHumidity              	SolarAlt                 	SolarAz                  	SolarAz_15               	SolarZen_15              	phi_t                    	theta_L                  	E_field_state            	cond_bays_frac           	defocus_frac             	eta_opt_ave              	eta_thermal              	eta_sf_tot               	eta_cycle                	m_dot_aux                	m_dot_field              	m_dot_b_tot              	m_dot_to_pb              	m_dot_loop               	m_dot_makeup             	Pres_condenser           	Pres_turb_inlet          	Pres_field_inlet         	dP_tot                   	dP_hdr_c                 	dP_sf_boil               	dP_boil_to_SH            	dP_sf_sh                 	dP_hdr_h                 	q_loss_piping            	q_aux_fluid              	q_aux_fuel               	q_startup                	q_dump                   	q_field_delivered        	q_inc_tot                	q_loss_rec               	q_loss_sf                	q_to_pb                  	cycle_mode               	T_cycle_out              	T_field_in               	T_loop_out               	T_field_out              	T_pb_in                  	W_dot_aux                	W_dot_bop                	W_dot_col                	W_dot_fixed              	W_dot_pump               	W_dot_par_cool           	W_dot_gross              	W_dot_net                	
  +9.6500000000000000E+02	  +0.0000000000000000E+00	  +3.8500000000000001E+00	  +9.4500000000000011E+00	  +8.6826715446977101E+00	  +9.1142363681223781E-01	  +9.1000000000000003E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3638012644500378E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.0020164646267649E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -2.0201562944524090E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2215233123335778E-01	  +6.7217249587962546E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.2026287855178417E+01	  +9.7452933191803250E+00	  +9.7452933191803250E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +9.6600000000000000E+02	  +0.0000000000000000E+00	  +3.1000000000000001E+00	  +8.9000000000000004E+00	  +8.3146893456350863E+00	  +9.1191709844559576E-01	  +9.3000000000000005E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3660564913336182E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.0960384804959874E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -2.2552268835800982E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3378304745367708E-01	  +6.8474343225863699E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.1548956809744942E+01	  +9.2253703425247551E+00	  +9.2253703425247551E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +9.6700000000000000E+02	  +0.0000000000000000E+00	  +2.3000000000000003E+00	  +8.9000000000000004E+00	  +8.3148282781930032E+00	  +9.1241056007895383E-01	  +9.3000000000000005E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3666406690985059E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.0713167296314941E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8417776488775802E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2901482418073740E-01	  +6.7972799147705232E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.1385234870542327E+01	  +9.0730286205389667E+00	  +9.0730286205389667E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +9.6800000000000000E+02	  +1.4000000000000000E+01	  +7.5000000000000000E-01	  +9.1500000000000004E+00	  +8.3905831373927846E+00	  +9.1339748334566984E-01	  +9.1000000000000003E-01	  +2.7374846807828228E+00	  -6.9305811115609146E+01	  -6.9305756631581630E+01	  +8.5666896918482706E+01	  +8.7074059960710883E+01	  +2.0669521196217115E+01	  -1.3659943208660195E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.0110839919003801E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4634823248635925E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2079871999999996E+01	  +6.2064805019569325E-01	  +6.7075889011469703E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.1486338340969070E+01	  +9.2015398981533068E+00	  +9.2015398981533068E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +9.6900000000000000E+02	  +1.7800000000000003E+02	  +7.5000000000000000E-01	  +1.0000000000000000E+01	  +8.9052385397951053E+00	  +9.1389094497902779E-01	  +8.7500000000000000E-01	  +1.4591915810275323E+01	  -6.1670826015428851E+01	  -6.1670777533563793E+01	  +7.5712081724030753E+01	  +7.3524441924857683E+01	  +2.7337471422243787E+01	  +1.3189925350241273E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +2.0913250402813077E-01	  +2.5075805214688662E-01	  +5.2441659350694995E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +2.5200000000000000E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +7.4054827123050793E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.4978935743684326E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.5358694400000005E+02	  +2.3325119715555527E+01	  +2.4065667986786035E+01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4039269974683017E+02	  +2.7004181560598664E+02	  +2.6996531174563120E+02	  +2.6996531174563120E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.6513298942463608E-01	  +5.8850000000000013E-01	  +3.7255311927411627E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.5400554254391028E-01	
  +9.7000000000000000E+02	  +7.0000000000000000E+01	  +7.5000000000000000E-01	  +1.0850000000000001E+01	  +9.4449598348031643E+00	  +9.1438440661238585E-01	  +8.4499999999999997E-01	  +2.4945664363804305E+01	  -5.1154577783436984E+01	  -5.1154537568808820E+01	  +6.5121496708651819E+01	  +5.9152761269922067E+01	  +3.4660124928450784E+01	  +1.0283636818880501E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +3.4711814777217503E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +2.5200000000000000E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +7.3798129843050786E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -2.9062885313607736E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0399360000000001E+01	  +2.2543937367348434E+01	  +2.3281918665778942E+01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4039269974683017E+02	  +2.7004181560598664E+02	  +2.6996531174563120E+02	  +2.6996531174563120E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +3.7255311927411627E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.6144215311927421E-01	
  +9.7100000000000000E+02	  +3.9100000000000000E+02	  +0.0000000000000000E+00	  +1.1650000000000000E+01	  +9.5278927784820642E+00	  +9.1537132987910186E-01	  +7.7500000000000002E-01	  +3.3889639359631019E+01	  -3.8042026257665341E+01	  -3.8041996351330326E+01	  +5.6181150776473643E+01	  +4.2533887892409851E+01	  +4.0825951277728571E+01	  +3.9252977956865507E+01	  +2.5000000000000000E-01	  +1.0000000000000000E+00	  +4.0225363345309106E-01	  +7.7496912431137355E-01	  +3.1173414606821021E-01	  +2.9354667856064437E-01	  +0.0000000000000000E+00	  +1.4006557160429971E+05	  +1.8675409547239955E+05	  +1.4006557160429971E+05	  +3.7054384022301506E-01	  +1.2209488560570806E+05	  +4.8337006682397559E+03	  +5.5000000000000000E+01	  +5.8221002488567549E+01	  +3.2210024885675526E+00	  +1.9521227203439712E-01	  +1.4640920402579782E+00	  +9.7606136017198558E-02	  +9.7606136017198553E-01	  +4.8803068008599276E-01	  +9.4800162115982811E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.8969341137985015E+01	  +0.0000000000000000E+00	  +9.2592165434608262E+01	  +3.3737356799999998E+02	  +2.9590880811408404E+01	  +3.0538882432568233E+01	  +9.2592165434608262E+01	  +1.0000000000000000E+00	  +2.0133900560938523E+02	  +2.1978607799276105E+02	  +4.3133621758111769E+02	  +4.2106109711686179E+02	  +4.2106109711686179E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.9597548728017423E-02	  +4.3101299767916673E-01	  +0.0000000000000000E+00	  -1.2116801464071842E+00	
  +9.7200000000000000E+02	  +1.6500000000000000E+02	  +1.8000000000000000E+00	  +1.2750000000000000E+01	  +9.7237407078368889E+00	  +9.1586479151245981E-01	  +6.9499999999999995E-01	  +4.0249369972097128E+01	  -2.1698658546522907E+01	  -2.1698641488352884E+01	  +4.9822657339379312E+01	  +2.3593148440638135E+01	  +4.5166426954855176E+01	  +3.6749913034375645E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +3.8857561303884752E-01	  +4.6719122206194530E-01	  +1.8153911551908875E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4461513678258802E+04	  +5.9282018237678392E+04	  +0.0000000000000000E+00	  +1.1762305205888571E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.6022454301673342E+01	  +1.0224543016733432E+00	  +6.1966927374142007E-02	  +4.6475195530606506E-01	  +3.0983463687071004E-02	  +3.0983463687071006E-01	  +1.5491731843535503E-01	  +9.2500959577008435E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -2.5030649224898776E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.4236992000000001E+02	  +2.8550759993198156E+01	  +2.9475769588968241E+01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4048169436443482E+02	  +3.9761393298663916E+02	  +3.6840960554962669E+02	  +3.6840960554962669E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +2.0615982709899778E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.6313119827099007E-01	
  +9.7300000000000000E+02	  +5.6700000000000000E+02	  +3.1000000000000001E+00	  +1.3850000000000001E+01	  +1.0332262069496132E+01	  +9.1586479151245981E-01	  +6.6000000000000003E-01	  +4.2944357848652523E+01	  -2.6399875126003054E+00	  -2.6399854372021538E+00	  +4.7123657585454843E+01	  +2.8332474772891962E+00	  +4.6990376299522289E+01	  +4.2886399714080433E+01	  +3.7500000000000000E-01	  +1.0000000000000000E+00	  +3.8859600438674874E-01	  +8.3651061597624010E-01	  +3.2506468299546487E-01	  +3.4780874997544003E-01	  +0.0000000000000000E+00	  +2.3965184869697937E+05	  +3.1953579826263915E+05	  +2.3965184869697937E+05	  +6.3399959972745867E-01	  +1.9010434812120133E+05	  +5.2306310029617725E+03	  +5.7225313056453629E+01	  +6.2736440396322273E+01	  +5.5111273398686444E+00	  +3.3400771756779662E-01	  +2.5050578817584745E+00	  +1.6700385878389831E-01	  +1.6700385878389830E+00	  +8.3501929391949148E-01	  +1.0018517828541560E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.1364866797047970E+00	  +0.0000000000000000E+00	  +1.5459771305050393E+02	  +4.8923481600000008E+02	  +3.0079882548247461E+01	  +3.1081734331101618E+01	  +1.5459771305050393E+02	  +1.0000000000000000E+00	  +2.2624822958353266E+02	  +2.3906763845733363E+02	  +4.5211739373781268E+02	  +4.4540805017552537E+02	  +4.4540805017552537E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +5.9488175873133924E-02	  +6.4957534441492004E-01	  +2.0184930646579623E+01	  +1.8714797526291569E+01	
  +9.7400000000000000E+02	  +6.2900000000000000E+02	  +3.3500000000000001E+00	  +1.4400000000000000E+01	  +1.0708585650328120E+01	  +9.1586479151245981E-01	  +6.5000000000000002E-01	  +4.1354403071714714E+01	  +1.6810342757366936E+01	  +1.6810329542094468E+01	  +4.8703627835730934E+01	  +1.8188718193430500E+01	  +4.5935782073650074E+01	  +4.7382553022237275E+01	  +5.0000000000000000E-01	  +1.0000000000000000E+00	  +3.8840038703824664E-01	  +8.5116495933631253E-01	  +3.3059279963961724E-01	  +3.5927969248063635E-01	  +0.0000000000000000E+00	  +2.6906609668980126E+05	  +3.5875479558640165E+05	  +2.6906609668980126E+05	  +7.1181507060793980E-01	  +2.1475157089188107E+05	  +4.5961176883960570E+03	  +6.4248999954182153E+01	  +7.0436548807910626E+01	  +6.1875488537284715E+00	  +3.7500296083202855E-01	  +2.8125222062402142E+00	  +1.8750148041601428E-01	  +1.8750148041601427E+00	  +9.3750740208007133E-01	  +1.0268419865172591E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4961533081568312E+00	  +0.0000000000000000E+00	  +1.7544061262340111E+02	  +5.4273139200000014E+02	  +3.0347150390502527E+01	  +3.1373992377019785E+01	  +1.7544061262340111E+02	  +1.0000000000000000E+00	  +2.2687599004707818E+02	  +2.4164801653406346E+02	  +4.6718699477549922E+02	  +4.6104500722339276E+02	  +4.6104500722339276E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +7.4999741965639077E-02	  +8.6733734770832660E-01	  +6.3060055154330627E+01	  +6.1356648464656658E+01	
  +9.7500000000000000E+02	  +5.0600000000000000E+02	  +4.1000000000000005E+00	  +1.5000000000000000E+01	  +1.0123101776029200E+01	  +9.1635825314581787E-01	  +5.5500000000000005E-01	  +3.5859409354796796E+01	  +3.4004120085932058E+01	  +3.4004093353954111E+01	  +5.4185884587612364E+01	  +3.7730228216936823E+01	  +4.2211325533016499E+01	  +4.1595205905448246E+01	  +3.7500000000000000E-01	  +1.0000000000000000E+00	  +3.9910008733968189E-01	  +8.2824163663717709E-01	  +3.3055130952025846E-01	  +3.4551672647241316E-01	  +0.0000000000000000E+00	  +2.2520060430969790E+05	  +3.0026747241293045E+05	  +2.2520060430969790E+05	  +5.9576879447010023E-01	  +1.8224549391066105E+05	  +4.9665298450497776E+03	  +5.5000000000000000E+01	  +6.0178800890183823E+01	  +5.1788008901838252E+00	  +3.1386672061720156E-01	  +2.3540004046290113E+00	  +1.5693336030860078E-01	  +1.5693336030860077E+00	  +7.8466680154300383E-01	  +1.0058401341774741E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.7873471167890242E+00	  +0.0000000000000000E+00	  +1.4871598294276362E+02	  +4.3660108800000012E+02	  +2.8922630842853067E+01	  +2.9928470977030543E+01	  +1.4871598294276362E+02	  +1.0000000000000000E+00	  +2.2010077773296433E+02	  +2.3383448420521452E+02	  +4.6229186824452927E+02	  +4.5512708466554477E+02	  +4.5512708466554477E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +5.2041646645772370E-02	  +6.5041407221380165E-01	  +5.1401030221521367E+01	  +4.9937504902661793E+01	
  +9.7600000000000000E+02	  +4.4500000000000000E+02	  +3.6000000000000001E+00	  +1.5300000000000001E+01	  +9.7027421725087333E+00	  +9.1635825314581787E-01	  +5.0000000000000000E-01	  +2.7493250921970127E+01	  +4.7943329941255350E+01	  +4.7943292251115579E+01	  +6.2540227510824600E+01	  +5.4972825646770161E+01	  +3.6456668882465266E+01	  +4.0854145721199004E+01	  +2.5000000000000000E-01	  +1.0000000000000000E+00	  +3.7161597537262925E-01	  +7.9224750349604323E-01	  +2.9441182874821259E-01	  +3.2341955236189279E-01	  +0.0000000000000000E+00	  +1.6862151735871055E+05	  +2.2482868981161405E+05	  +1.6862151735871055E+05	  +4.4608867026113908E-01	  +1.4078799635400443E+05	  +5.6338744782049698E+03	  +5.5000000000000000E+01	  +5.8877686149547479E+01	  +3.8776861495474786E+00	  +2.3501128179075625E-01	  +1.7625846134306720E+00	  +1.1750564089537813E-01	  +1.1750564089537814E+00	  +5.8752820447689069E-01	  +9.9479709439197861E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.4106018424924314E-01	  +0.0000000000000000E+00	  +1.1350987575183048E+02	  +3.8396736000000010E+02	  +2.8649075266038189E+01	  +2.9643872360430166E+01	  +1.1350987575183048E+02	  +1.0000000000000000E+00	  +2.0955937953710654E+02	  +2.2590844691367769E+02	  +4.6350455666250480E+02	  +4.5429561557467019E+02	  +4.5429561557467019E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +2.8728677515634338E-02	  +4.3355657401835263E-01	  +3.6714003472972983E+01	  +3.5490648621438993E+01	
  +9.7700000000000000E+02	  +5.0500000000000000E+02	  +3.3500000000000001E+00	  +1.5300000000000001E+01	  +1.0315544824932346E+01	  +9.1586479151245981E-01	  +5.5000000000000004E-01	  +1.7260281921912799E+01	  +5.9067756419290482E+01	  +5.9067709983800953E+01	  +7.2763807279415815E+01	  +7.0088540033575057E+01	  +2.9398199906819318E+01	  +3.9858142114309807E+01	  +2.5000000000000000E-01	  +1.0000000000000000E+00	  +2.5667118673973949E-01	  +7.3702523709236600E-01	  +1.8917314226163545E-01	  +2.9080755137778497E-01	  +0.0000000000000000E+00	  +1.2147172235397559E+05	  +1.6196229647196742E+05	  +1.2147172235397559E+05	  +3.2135376284120526E-01	  +1.1114717088052417E+05	  +4.6429710616183193E+03	  +5.5000000000000000E+01	  +5.7793411082475686E+01	  +2.7934110824756835E+00	  +1.6929764136216263E-01	  +1.2697323102162197E+00	  +8.4648820681081316E-02	  +8.4648820681081316E-01	  +4.2324410340540658E-01	  +9.7658997427342553E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.9600360688919931E-01	  +0.0000000000000000E+00	  +8.2845331415600455E+01	  +4.3573824000000002E+02	  +2.8434889130057343E+01	  +2.9411479104330770E+01	  +8.2845331415600455E+01	  +1.0000000000000000E+00	  +1.9871259580083614E+02	  +2.1779649377163958E+02	  +4.5955868659677844E+02	  +4.4725447609166793E+02	  +4.4725447609166793E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.4688165794462688E-02	  +4.3393845716157853E-01	  +2.4096897543942745E+01	  +2.2887201320986705E+01	
  +9.7800000000000000E+02	  +4.3900000000000000E+02	  +3.3500000000000001E+00	  +1.5000000000000000E+01	  +1.0539880089806445E+01	  +9.1635825314581787E-01	  +5.8999999999999997E-01	  +1.0414603252704838E+01	  +6.8186103044348712E+01	  +6.8186049440567800E+01	  +8.4086380024168960E+01	  +7.8801781081465322E+01	  +2.1436618329180781E+01	  -2.6111715085492753E+00	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +3.4715431626957234E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +2.5200000000000000E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +7.2544843123050795E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.2469313622859076E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.7879027200000007E+02	  +1.9263686940420367E+01	  +1.9989135371650875E+01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4039269974683017E+02	  +2.7004181560598664E+02	  +2.6996531174563120E+02	  +2.6996531174563120E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.7999500236925179E-02	  +5.8850000000000013E-01	  +3.7255311927411627E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -6.2687205335619944E-01	
